"Borough","Year","Name","Measure.Info","avg_value","male","female","felony","misdemeanor","violation","<18","18-24","25-44","45-64","65+","drug_use","larceny","DUI","assault","total_crime","crime_per_value","above_NAAQS_standard","start_season"
"Queens",2016,"Sulfur Dioxide (SO2)","ppb",0.25,49843,10501,19324,37886,2265,3664,16429,29208,10405,638,7341,6180,1810,10618,60344,241376,FALSE,"Winter"
"Queens",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.95,46415,9324,18471,35340,1314,3312,14183,28012,9576,656,7401,5906,1689,10675,55739,7011.19496855346,FALSE,"Winter"
"Queens",2017,"Nitrogen Dioxide (NO2)","ppb",24.83,46415,9324,18471,35340,1314,3312,14183,28012,9576,656,7401,5906,1689,10675,55739,2244.82480869915,FALSE,"Winter"
"Queens",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.88,41353,8563,18297,30643,517,2522,11181,26350,9122,741,4931,5975,1457,10578,49916,6334.51776649746,FALSE,"Winter"
"Queens",2018,"Nitrogen Dioxide (NO2)","ppb",23.47,41353,8563,18297,30643,517,2522,11181,26350,9122,741,4931,5975,1457,10578,49916,2126.80017043034,FALSE,"Winter"
"Queens",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.14,36563,8004,17092,26792,359,2004,9428,23748,8615,772,2967,5805,1270,10532,44567,6241.87675070028,FALSE,"Winter"
"Queens",2019,"Nitrogen Dioxide (NO2)","ppb",20.42,36563,8004,17092,26792,359,2004,9428,23748,8615,772,2967,5805,1270,10532,44567,2182.51714005877,FALSE,"Winter"
"Queens",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.55,24949,5032,13970,15681,111,1149,6178,16513,5713,428,1765,3859,750,8584,29981,3970.99337748344,FALSE,"Winter"
"Queens",2020,"Nitrogen Dioxide (NO2)","ppb",22.86,24949,5032,13970,15681,111,1149,6178,16513,5713,428,1765,3859,750,8584,29981,1311.50481189851,FALSE,"Winter"
"Staten Island",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.82,11158,2818,3925,9803,159,1678,4362,6030,1843,63,3721,686,405,1775,13976,1182.4027072758,TRUE,"Winter"
"Staten Island",2009,"Nitrogen Dioxide (NO2)","ppb",21.63,11158,2818,3925,9803,159,1678,4362,6030,1843,63,3721,686,405,1775,13976,646.139620896902,FALSE,"Winter"
"Staten Island",2009,"Sulfur Dioxide (SO2)","ppb",2.13,11158,2818,3925,9803,159,1678,4362,6030,1843,63,3721,686,405,1775,13976,6561.50234741784,FALSE,"Winter"
"Staten Island",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.07,11287,2974,3848,10187,147,1882,4389,6038,1872,80,3864,644,382,1957,14261,1572.32635060639,FALSE,"Winter"
"Staten Island",2010,"Nitrogen Dioxide (NO2)","ppb",19.14,11287,2974,3848,10187,147,1882,4389,6038,1872,80,3864,644,382,1957,14261,745.08881922675,FALSE,"Winter"
"Staten Island",2010,"Sulfur Dioxide (SO2)","ppb",1.17,11287,2974,3848,10187,147,1882,4389,6038,1872,80,3864,644,382,1957,14261,12188.8888888889,FALSE,"Winter"
"Staten Island",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.68,11268,2757,3714,10134,88,1727,4215,6102,1898,83,4106,524,475,2059,14025,1200.77054794521,TRUE,"Winter"
"Staten Island",2011,"Nitrogen Dioxide (NO2)","ppb",23.08,11268,2757,3714,10134,88,1727,4215,6102,1898,83,4106,524,475,2059,14025,607.668977469671,FALSE,"Winter"
"Staten Island",2011,"Sulfur Dioxide (SO2)","ppb",1.78,11268,2757,3714,10134,88,1727,4215,6102,1898,83,4106,524,475,2059,14025,7879.21348314607,FALSE,"Winter"
"Staten Island",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.42,10454,2566,3559,9362,28,1328,3937,5883,1799,73,3335,603,433,2281,13020,1546.31828978622,FALSE,"Winter"
"Staten Island",2012,"Nitrogen Dioxide (NO2)","ppb",17.93,10454,2566,3559,9362,28,1328,3937,5883,1799,73,3335,603,433,2281,13020,726.157278304518,FALSE,"Winter"
"Staten Island",2012,"Sulfur Dioxide (SO2)","ppb",0.81,10454,2566,3559,9362,28,1328,3937,5883,1799,73,3335,603,433,2281,13020,16074.0740740741,FALSE,"Winter"
"Staten Island",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.72,10259,2462,3781,8861,23,1202,3608,6016,1814,81,3069,997,549,1953,12721,1308.74485596708,FALSE,"Winter"
"Staten Island",2013,"Nitrogen Dioxide (NO2)","ppb",19.13,10259,2462,3781,8861,23,1202,3608,6016,1814,81,3069,997,549,1953,12721,664.976476738108,FALSE,"Winter"
"Staten Island",2013,"Sulfur Dioxide (SO2)","ppb",0.43,10259,2462,3781,8861,23,1202,3608,6016,1814,81,3069,997,549,1953,12721,29583.7209302326,FALSE,"Winter"
"Staten Island",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.78,10547,2730,3899,9322,15,1185,3606,6235,2124,127,3244,1881,531,2123,13277,1127.07979626486,TRUE,"Winter"
"Staten Island",2014,"Nitrogen Dioxide (NO2)","ppb",21.79,10547,2730,3899,9322,15,1185,3606,6235,2124,127,3244,1881,531,2123,13277,609.316200091785,FALSE,"Winter"
"Staten Island",2014,"Sulfur Dioxide (SO2)","ppb",0.83,10547,2730,3899,9322,15,1185,3606,6235,2124,127,3244,1881,531,2123,13277,15996.3855421687,FALSE,"Winter"
"Staten Island",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.39,8850,2268,3563,7509,13,905,2741,5479,1876,117,2204,1509,546,1942,11118,1325.14898688915,FALSE,"Winter"
"Staten Island",2015,"Nitrogen Dioxide (NO2)","ppb",19.75,8850,2268,3563,7509,13,905,2741,5479,1876,117,2204,1509,546,1942,11118,562.936708860759,FALSE,"Winter"
"Staten Island",2015,"Sulfur Dioxide (SO2)","ppb",0.27,8850,2268,3563,7509,13,905,2741,5479,1876,117,2204,1509,546,1942,11118,41177.7777777778,FALSE,"Winter"
"Staten Island",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.46,9834,2510,3967,8296,11,913,3064,6119,2121,127,2503,1575,641,1901,12344,1654.69168900804,FALSE,"Winter"
"Staten Island",2016,"Nitrogen Dioxide (NO2)","ppb",18.07,9834,2510,3967,8296,11,913,3064,6119,2121,127,2503,1575,641,1901,12344,683.121195351411,FALSE,"Winter"
"Staten Island",2016,"Sulfur Dioxide (SO2)","ppb",0.12,9834,2510,3967,8296,11,913,3064,6119,2121,127,2503,1575,641,1901,12344,102866.666666667,FALSE,"Winter"
"Staten Island",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.07,8944,2434,3733,7565,14,779,2719,5681,2081,118,2133,1582,631,1897,11378,1609.33521923621,FALSE,"Winter"
"Staten Island",2017,"Nitrogen Dioxide (NO2)","ppb",18.72,8944,2434,3733,7565,14,779,2719,5681,2081,118,2133,1582,631,1897,11378,607.799145299145,FALSE,"Winter"
"Staten Island",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.79,8168,2256,3525,6800,13,621,2072,5450,2152,129,1709,1490,611,1918,10424,1338.12580231065,FALSE,"Winter"
"Staten Island",2018,"Nitrogen Dioxide (NO2)","ppb",18.92,8168,2256,3525,6800,13,621,2072,5450,2152,129,1709,1490,611,1918,10424,550.951374207188,FALSE,"Winter"
"Staten Island",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",6.5,7093,1939,3549,5416,23,478,1799,4848,1782,125,942,1268,564,1761,9032,1389.53846153846,FALSE,"Winter"
"Staten Island",2019,"Nitrogen Dioxide (NO2)","ppb",16.15,7093,1939,3549,5416,23,478,1799,4848,1782,125,942,1268,564,1761,9032,559.256965944272,FALSE,"Winter"
"Staten Island",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",6.66,5017,1178,2873,3292,3,234,1251,3381,1256,73,506,832,228,1385,6195,930.18018018018,FALSE,"Winter"
"Staten Island",2020,"Nitrogen Dioxide (NO2)","ppb",17.87,5017,1178,2873,3292,3,234,1251,3381,1256,73,506,832,228,1385,6195,346.670397313934,FALSE,"Winter"
