"Borough","Year","Name","Measure.Info","avg_value","male","female","felony","misdemeanor","violation","<18","18-24","25-44","45-64","65+","drug_use","larceny","DUI","assault","total_crime","crime_per_value","above_NAAQS_standard","start_season"
"Bronx",2009,"Nitrogen Dioxide (NO2)","ppb",20.83,41724,8732,12386,36796,1057,5807,14087,21804,8466,292,16516,1524,592,6172,50456,2422.27556409025,FALSE,"Summer"
"Bronx",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.73,41724,8732,12386,36796,1057,5807,14087,21804,8466,292,16516,1524,592,6172,50456,4702.32991612302,TRUE,"Summer"
"Bronx",2009,"Ozone (O3)","ppb",25.3,41724,8732,12386,36796,1057,5807,14087,21804,8466,292,16516,1524,592,6172,50456,1994.30830039526,FALSE,"Summer"
"Bronx",2010,"Nitrogen Dioxide (NO2)","ppb",19.42,43173,8999,11818,39182,1050,6254,15192,21933,8503,290,16287,1586,566,6788,52172,2686.508753862,FALSE,"Summer"
"Bronx",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.12,43173,8999,11818,39182,1050,6254,15192,21933,8503,290,16287,1586,566,6788,52172,4304.6204620462,TRUE,"Summer"
"Bronx",2010,"Ozone (O3)","ppb",33.16,43173,8999,11818,39182,1050,6254,15192,21933,8503,290,16287,1586,566,6788,52172,1573.34137515078,FALSE,"Summer"
"Bronx",2011,"Nitrogen Dioxide (NO2)","ppb",18.31,41158,8830,11225,37426,1141,5838,14410,20902,8542,296,15367,1857,479,6671,49988,2730.09284543965,FALSE,"Summer"
"Bronx",2011,"Ozone (O3)","ppb",32.91,41158,8830,11225,37426,1141,5838,14410,20902,8542,296,15367,1857,479,6671,49988,1518.93041628684,FALSE,"Summer"
"Bronx",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.66,41158,8830,11225,37426,1141,5838,14410,20902,8542,296,15367,1857,479,6671,49988,4287.13550600343,TRUE,"Summer"
"Bronx",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.51,37696,8361,10582,33880,1363,4628,13406,19579,8146,298,13403,2088,484,7033,46057,4382.20742150333,TRUE,"Summer"
"Bronx",2012,"Nitrogen Dioxide (NO2)","ppb",17.02,37696,8361,10582,33880,1363,4628,13406,19579,8146,298,13403,2088,484,7033,46057,2706.05170387779,FALSE,"Summer"
"Bronx",2012,"Ozone (O3)","ppb",34.61,37696,8361,10582,33880,1363,4628,13406,19579,8146,298,13403,2088,484,7033,46057,1330.74255995377,FALSE,"Summer"
"Bronx",2013,"Ozone (O3)","ppb",31.25,36091,7985,10337,32662,903,3798,12435,19491,8041,311,11095,1943,659,7330,44076,1410.432,FALSE,"Summer"
"Bronx",2013,"Nitrogen Dioxide (NO2)","ppb",15.91,36091,7985,10337,32662,903,3798,12435,19491,8041,311,11095,1943,659,7330,44076,2770.3331238215,FALSE,"Summer"
"Bronx",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.44,36091,7985,10337,32662,903,3798,12435,19491,8041,311,11095,1943,659,7330,44076,4221.83908045977,TRUE,"Summer"
"Bronx",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.85,37714,8001,11031,32964,1608,3605,12802,20622,8381,305,10830,3264,674,7792,45715,5165.53672316384,FALSE,"Summer"
"Bronx",2014,"Ozone (O3)","ppb",31.15,37714,8001,11031,32964,1608,3605,12802,20622,8381,305,10830,3264,674,7792,45715,1467.57624398074,FALSE,"Summer"
"Bronx",2014,"Nitrogen Dioxide (NO2)","ppb",15.75,37714,8001,11031,32964,1608,3605,12802,20622,8381,305,10830,3264,674,7792,45715,2902.53968253968,FALSE,"Summer"
"Bronx",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.9,32276,6889,9729,27869,1410,3261,10927,17875,6865,237,8219,3419,412,7229,39165,3956.06060606061,FALSE,"Summer"
"Bronx",2015,"Nitrogen Dioxide (NO2)","ppb",15.96,32276,6889,9729,27869,1410,3261,10927,17875,6865,237,8219,3419,412,7229,39165,2453.94736842105,FALSE,"Summer"
"Bronx",2015,"Ozone (O3)","ppb",30.39,32276,6889,9729,27869,1410,3261,10927,17875,6865,237,8219,3419,412,7229,39165,1288.74629812438,FALSE,"Summer"
"Bronx",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.29,29781,5949,10745,24701,99,2683,10092,16648,6071,236,7302,2946,563,7032,35730,4310.01206272618,FALSE,"Summer"
"Bronx",2016,"Nitrogen Dioxide (NO2)","ppb",14.92,29781,5949,10745,24701,99,2683,10092,16648,6071,236,7302,2946,563,7032,35730,2394.77211796247,FALSE,"Summer"
"Bronx",2016,"Ozone (O3)","ppb",33.09,29781,5949,10745,24701,99,2683,10092,16648,6071,236,7302,2946,563,7032,35730,1079.78241160471,FALSE,"Summer"
"Bronx",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.58,25862,5775,9692,21678,65,1998,8417,15596,5412,214,6097,3006,470,6845,31637,3302.40083507307,FALSE,"Summer"
"Bronx",2017,"Nitrogen Dioxide (NO2)","ppb",14.97,25862,5775,9692,21678,65,1998,8417,15596,5412,214,6097,3006,470,6845,31637,2113.36005344021,FALSE,"Summer"
"Bronx",2017,"Ozone (O3)","ppb",28.85,25862,5775,9692,21678,65,1998,8417,15596,5412,214,6097,3006,470,6845,31637,1096.60311958406,FALSE,"Summer"
"Bronx",2018,"Nitrogen Dioxide (NO2)","ppb",13.62,23087,5565,8863,19442,129,1561,6505,14967,5364,255,4636,2836,489,7552,28652,2103.67107195301,FALSE,"Summer"
"Bronx",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.61,23087,5565,8863,19442,129,1561,6505,14967,5364,255,4636,2836,489,7552,28652,3327.75842044135,FALSE,"Summer"
"Bronx",2018,"Ozone (O3)","ppb",30.78,23087,5565,8863,19442,129,1561,6505,14967,5364,255,4636,2836,489,7552,28652,930.864197530864,FALSE,"Summer"
"Bronx",2019,"Nitrogen Dioxide (NO2)","ppb",13.14,20648,4945,9226,16106,120,1224,5596,13570,4929,274,3280,2614,401,7011,25593,1947.71689497717,FALSE,"Summer"
"Bronx",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.99,20648,4945,9226,16106,120,1224,5596,13570,4929,274,3280,2614,401,7011,25593,3203.12891113892,FALSE,"Summer"
"Bronx",2019,"Ozone (O3)","ppb",29.87,20648,4945,9226,16106,120,1224,5596,13570,4929,274,3280,2614,401,7011,25593,856.812855708068,FALSE,"Summer"
"Bronx",2020,"Nitrogen Dioxide (NO2)","ppb",13.16,11778,2440,6142,7937,16,660,3085,7860,2440,173,1314,1279,147,4988,14218,1080.39513677812,FALSE,"Summer"
"Bronx",2020,"Ozone (O3)","ppb",30.85,11778,2440,6142,7937,16,660,3085,7860,2440,173,1314,1279,147,4988,14218,460.875202593193,FALSE,"Summer"
"Bronx",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.24,11778,2440,6142,7937,16,660,3085,7860,2440,173,1314,1279,147,4988,14218,1963.81215469613,FALSE,"Summer"
"Brooklyn",2009,"Ozone (O3)","ppb",26.27,50629,9807,15469,39702,4963,6379,16706,26756,10229,366,17840,1844,956,8165,60436,2300.57099352874,FALSE,"Summer"
"Brooklyn",2009,"Nitrogen Dioxide (NO2)","ppb",20.14,50629,9807,15469,39702,4963,6379,16706,26756,10229,366,17840,1844,956,8165,60436,3000.79443892751,FALSE,"Summer"
"Brooklyn",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.92,50629,9807,15469,39702,4963,6379,16706,26756,10229,366,17840,1844,956,8165,60436,5534.43223443223,TRUE,"Summer"
"Brooklyn",2010,"Ozone (O3)","ppb",33.83,51639,10003,15107,41002,5230,6384,17744,26925,10222,367,17566,1867,878,8239,61642,1822.11055276382,FALSE,"Summer"
"Brooklyn",2010,"Nitrogen Dioxide (NO2)","ppb",18.23,51639,10003,15107,41002,5230,6384,17744,26925,10222,367,17566,1867,878,8239,61642,3381.34942402633,FALSE,"Summer"
"Brooklyn",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.96,51639,10003,15107,41002,5230,6384,17744,26925,10222,367,17566,1867,878,8239,61642,5154.01337792642,TRUE,"Summer"
"Brooklyn",2011,"Nitrogen Dioxide (NO2)","ppb",18.14,52322,10221,15419,41042,5832,6270,17813,26587,11448,425,17848,2022,752,8311,62543,3447.79492833517,FALSE,"Summer"
"Brooklyn",2011,"Ozone (O3)","ppb",33.19,52322,10221,15419,41042,5832,6270,17813,26587,11448,425,17848,2022,752,8311,62543,1884.39288942453,FALSE,"Summer"
"Brooklyn",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.57,52322,10221,15419,41042,5832,6270,17813,26587,11448,425,17848,2022,752,8311,62543,5405.61797752809,TRUE,"Summer"
"Brooklyn",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.42,51049,10503,15764,39750,5780,5920,17365,26358,11482,427,15319,1946,895,8888,61552,5907.10172744722,TRUE,"Summer"
"Brooklyn",2012,"Nitrogen Dioxide (NO2)","ppb",16.27,51049,10503,15764,39750,5780,5920,17365,26358,11482,427,15319,1946,895,8888,61552,3783.15918869084,FALSE,"Summer"
"Brooklyn",2012,"Ozone (O3)","ppb",33.89,51049,10503,15764,39750,5780,5920,17365,26358,11482,427,15319,1946,895,8888,61552,1816.22897609914,FALSE,"Summer"
"Brooklyn",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.27,48044,9558,15414,35702,6129,4675,15370,26090,10976,491,11504,2051,1087,8481,57602,5608.76338851022,TRUE,"Summer"
"Brooklyn",2013,"Ozone (O3)","ppb",31.13,48044,9558,15414,35702,6129,4675,15370,26090,10976,491,11504,2051,1087,8481,57602,1850.3694185673,FALSE,"Summer"
"Brooklyn",2013,"Nitrogen Dioxide (NO2)","ppb",15.75,48044,9558,15414,35702,6129,4675,15370,26090,10976,491,11504,2051,1087,8481,57602,3657.26984126984,FALSE,"Summer"
"Brooklyn",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.84,48895,9669,15604,36098,6275,4181,15234,27124,11525,500,11307,4301,1122,8602,58564,6624.88687782805,FALSE,"Summer"
"Brooklyn",2014,"Ozone (O3)","ppb",31.29,48895,9669,15604,36098,6275,4181,15234,27124,11525,500,11307,4301,1122,8602,58564,1871.6522850751,FALSE,"Summer"
"Brooklyn",2014,"Nitrogen Dioxide (NO2)","ppb",14.54,48895,9669,15604,36098,6275,4181,15234,27124,11525,500,11307,4301,1122,8602,58564,4027.78541953232,FALSE,"Summer"
"Brooklyn",2015,"Ozone (O3)","ppb",32.48,42021,8253,14498,30322,4925,3802,12620,23690,9745,417,8010,4152,828,7873,50274,1547.84482758621,FALSE,"Summer"
"Brooklyn",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.46,42021,8253,14498,30322,4925,3802,12620,23690,9745,417,8010,4152,828,7873,50274,5314.37632135306,FALSE,"Summer"
"Brooklyn",2015,"Nitrogen Dioxide (NO2)","ppb",14.09,42021,8253,14498,30322,4925,3802,12620,23690,9745,417,8010,4152,828,7873,50274,3568.0624556423,FALSE,"Summer"
"Brooklyn",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.32,37132,7770,14820,26770,2781,2859,11233,21754,8575,481,6774,4029,733,7714,44902,5396.875,FALSE,"Summer"
"Brooklyn",2016,"Nitrogen Dioxide (NO2)","ppb",13.62,37132,7770,14820,26770,2781,2859,11233,21754,8575,481,6774,4029,733,7714,44902,3296.76945668135,FALSE,"Summer"
"Brooklyn",2016,"Ozone (O3)","ppb",33.98,37132,7770,14820,26770,2781,2859,11233,21754,8575,481,6774,4029,733,7714,44902,1321.42436727487,FALSE,"Summer"
"Brooklyn",2017,"Nitrogen Dioxide (NO2)","ppb",13.44,34379,7011,14278,24745,1949,2473,9659,20768,8093,397,7357,4013,698,7041,41390,3079.6130952381,FALSE,"Summer"
"Brooklyn",2017,"Ozone (O3)","ppb",30.26,34379,7011,14278,24745,1949,2473,9659,20768,8093,397,7357,4013,698,7041,41390,1367.81229345671,FALSE,"Summer"
"Brooklyn",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.09,34379,7011,14278,24745,1949,2473,9659,20768,8093,397,7357,4013,698,7041,41390,4553.35533553355,FALSE,"Summer"
"Brooklyn",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.41,29626,6121,14037,20369,1045,1859,7784,18617,7091,396,5215,3824,647,6923,35747,4250.53507728894,FALSE,"Summer"
"Brooklyn",2018,"Ozone (O3)","ppb",30.87,29626,6121,14037,20369,1045,1859,7784,18617,7091,396,5215,3824,647,6923,35747,1157.98509880143,FALSE,"Summer"
"Brooklyn",2018,"Nitrogen Dioxide (NO2)","ppb",12.54,29626,6121,14037,20369,1045,1859,7784,18617,7091,396,5215,3824,647,6923,35747,2850.6379585327,FALSE,"Summer"
"Brooklyn",2019,"Ozone (O3)","ppb",31.07,25588,5460,13745,16380,707,1625,6642,16492,5907,382,2852,4030,580,6651,31048,999.291921467654,FALSE,"Summer"
"Brooklyn",2019,"Nitrogen Dioxide (NO2)","ppb",13.4,25588,5460,13745,16380,707,1625,6642,16492,5907,382,2852,4030,580,6651,31048,2317.01492537313,FALSE,"Summer"
"Brooklyn",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.19,25588,5460,13745,16380,707,1625,6642,16492,5907,382,2852,4030,580,6651,31048,3790.96459096459,FALSE,"Summer"
"Brooklyn",2020,"Nitrogen Dioxide (NO2)","ppb",10.82,13503,2631,8637,7317,84,714,3339,8974,2947,160,1074,1979,222,4450,16134,1491.12754158965,FALSE,"Summer"
"Brooklyn",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",6.94,13503,2631,8637,7317,84,714,3339,8974,2947,160,1074,1979,222,4450,16134,2324.78386167147,FALSE,"Summer"
"Brooklyn",2020,"Ozone (O3)","ppb",29.69,13503,2631,8637,7317,84,714,3339,8974,2947,160,1074,1979,222,4450,16134,543.415291343887,FALSE,"Summer"
"Manhattan",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.55,49028,9712,13069,39029,6178,4293,14656,26693,12548,550,12320,3011,959,4766,58740,4680.4780876494,TRUE,"Summer"
"Manhattan",2009,"Nitrogen Dioxide (NO2)","ppb",30.87,49028,9712,13069,39029,6178,4293,14656,26693,12548,550,12320,3011,959,4766,58740,1902.81827016521,FALSE,"Summer"
"Manhattan",2009,"Ozone (O3)","ppb",20.44,49028,9712,13069,39029,6178,4293,14656,26693,12548,550,12320,3011,959,4766,58740,2873.77690802348,FALSE,"Summer"
"Manhattan",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",13.41,48608,9703,12094,39884,5964,4204,14877,25617,13026,587,12017,2942,912,4818,58311,4348.32214765101,TRUE,"Summer"
"Manhattan",2010,"Ozone (O3)","ppb",28.21,48608,9703,12094,39884,5964,4204,14877,25617,13026,587,12017,2942,912,4818,58311,2067.03296703297,FALSE,"Summer"
"Manhattan",2010,"Nitrogen Dioxide (NO2)","ppb",28.52,48608,9703,12094,39884,5964,4204,14877,25617,13026,587,12017,2942,912,4818,58311,2044.5652173913,FALSE,"Summer"
"Manhattan",2011,"Ozone (O3)","ppb",27.27,47811,10054,11116,40432,5943,3931,14920,25138,13264,612,12638,3068,864,4980,57865,2121.92885955262,FALSE,"Summer"
"Manhattan",2011,"Nitrogen Dioxide (NO2)","ppb",27.72,47811,10054,11116,40432,5943,3931,14920,25138,13264,612,12638,3068,864,4980,57865,2087.48196248196,FALSE,"Summer"
"Manhattan",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.86,47811,10054,11116,40432,5943,3931,14920,25138,13264,612,12638,3068,864,4980,57865,4499.61119751166,TRUE,"Summer"
"Manhattan",2012,"Nitrogen Dioxide (NO2)","ppb",25.83,47710,10134,10959,40829,5714,3646,15384,24887,13235,692,11288,2727,875,5012,57844,2239.41153697251,FALSE,"Summer"
"Manhattan",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.85,47710,10134,10959,40829,5714,3646,15384,24887,13235,692,11288,2727,875,5012,57844,4881.35021097046,TRUE,"Summer"
"Manhattan",2012,"Ozone (O3)","ppb",29.21,47710,10134,10959,40829,5714,3646,15384,24887,13235,692,11288,2727,875,5012,57844,1980.28072577884,FALSE,"Summer"
"Manhattan",2013,"Ozone (O3)","ppb",26.33,47248,9289,11113,38971,6122,2895,13746,25816,13331,749,9762,2878,1055,4822,56537,2147.24648689708,FALSE,"Summer"
"Manhattan",2013,"Nitrogen Dioxide (NO2)","ppb",24.71,47248,9289,11113,38971,6122,2895,13746,25816,13331,749,9762,2878,1055,4822,56537,2288.0210441117,FALSE,"Summer"
"Manhattan",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.81,47248,9289,11113,38971,6122,2895,13746,25816,13331,749,9762,2878,1055,4822,56537,4787.21422523285,TRUE,"Summer"
"Manhattan",2014,"Nitrogen Dioxide (NO2)","ppb",22.69,48046,9332,11225,39461,6408,2829,13972,25994,13889,694,10025,7327,1123,4850,57378,2528.77919788453,FALSE,"Summer"
"Manhattan",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.27,48046,9332,11225,39461,6408,2829,13972,25994,13889,694,10025,7327,1123,4850,57378,5586.95228821811,TRUE,"Summer"
"Manhattan",2014,"Ozone (O3)","ppb",27,48046,9332,11225,39461,6408,2829,13972,25994,13889,694,10025,7327,1123,4850,57378,2125.11111111111,FALSE,"Summer"
"Manhattan",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.79,40885,8135,10539,32849,5285,2514,11795,23069,11094,548,7529,7202,799,4750,49020,4543.09545875811,TRUE,"Summer"
"Manhattan",2015,"Nitrogen Dioxide (NO2)","ppb",21.25,40885,8135,10539,32849,5285,2514,11795,23069,11094,548,7529,7202,799,4750,49020,2306.82352941176,FALSE,"Summer"
"Manhattan",2015,"Ozone (O3)","ppb",27.77,40885,8135,10539,32849,5285,2514,11795,23069,11094,548,7529,7202,799,4750,49020,1765.2142599928,FALSE,"Summer"
"Manhattan",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.49,35584,7716,11387,30932,486,2170,10488,20761,9354,527,8015,7007,764,4973,43300,4562.69757639621,FALSE,"Summer"
"Manhattan",2016,"Ozone (O3)","ppb",30.3,35584,7716,11387,30932,486,2170,10488,20761,9354,527,8015,7007,764,4973,43300,1429.04290429043,FALSE,"Summer"
"Manhattan",2016,"Nitrogen Dioxide (NO2)","ppb",20.56,35584,7716,11387,30932,486,2170,10488,20761,9354,527,8015,7007,764,4973,43300,2106.03112840467,FALSE,"Summer"
"Manhattan",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.43,32077,6741,10233,27628,494,1647,9069,19447,8166,489,6720,6463,662,4827,38818,3721.76414189837,TRUE,"Summer"
"Manhattan",2017,"Nitrogen Dioxide (NO2)","ppb",21.33,32077,6741,10233,27628,494,1647,9069,19447,8166,489,6720,6463,662,4827,38818,1819.87810595406,FALSE,"Summer"
"Manhattan",2017,"Ozone (O3)","ppb",25.33,32077,6741,10233,27628,494,1647,9069,19447,8166,489,6720,6463,662,4827,38818,1532.49111725227,FALSE,"Summer"
"Manhattan",2018,"Nitrogen Dioxide (NO2)","ppb",19.67,25959,5953,10438,20730,314,1288,6151,16580,7476,417,3881,7413,624,4866,31912,1622.36908998475,FALSE,"Summer"
"Manhattan",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.74,25959,5953,10438,20730,314,1288,6151,16580,7476,417,3881,7413,624,4866,31912,3276.38603696099,FALSE,"Summer"
"Manhattan",2018,"Ozone (O3)","ppb",26.98,25959,5953,10438,20730,314,1288,6151,16580,7476,417,3881,7413,624,4866,31912,1182.80207561156,FALSE,"Summer"
"Manhattan",2019,"Ozone (O3)","ppb",25.85,22861,5295,9804,17482,558,1338,5004,14807,6515,492,2806,6697,515,4843,28156,1089.20696324952,FALSE,"Summer"
"Manhattan",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.44,22861,5295,9804,17482,558,1338,5004,14807,6515,492,2806,6697,515,4843,28156,2982.62711864407,FALSE,"Summer"
"Manhattan",2019,"Nitrogen Dioxide (NO2)","ppb",19.7,22861,5295,9804,17482,558,1338,5004,14807,6515,492,2806,6697,515,4843,28156,1429.2385786802,FALSE,"Summer"
"Manhattan",2020,"Ozone (O3)","ppb",28.77,11720,2383,6440,7328,56,532,2755,7681,2960,175,1046,2620,113,3041,14103,490.198123044838,FALSE,"Summer"
"Manhattan",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.8,11720,2383,6440,7328,56,532,2755,7681,2960,175,1046,2620,113,3041,14103,1808.07692307692,FALSE,"Summer"
"Manhattan",2020,"Nitrogen Dioxide (NO2)","ppb",15.97,11720,2383,6440,7328,56,532,2755,7681,2960,175,1046,2620,113,3041,14103,883.093299937383,FALSE,"Summer"
"Queens",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.27,34249,5643,9549,26087,3496,3722,12101,18078,5762,229,6957,1626,1404,5190,39892,3884.32327166504,TRUE,"Summer"
"Queens",2009,"Ozone (O3)","ppb",26.85,34249,5643,9549,26087,3496,3722,12101,18078,5762,229,6957,1626,1404,5190,39892,1485.7355679702,FALSE,"Summer"
"Queens",2009,"Nitrogen Dioxide (NO2)","ppb",18.15,34249,5643,9549,26087,3496,3722,12101,18078,5762,229,6957,1626,1404,5190,39892,2197.90633608815,FALSE,"Summer"
"Queens",2010,"Nitrogen Dioxide (NO2)","ppb",17.42,33977,6137,9949,26179,3348,3951,12054,17998,5859,252,7337,1638,1250,5478,40114,2302.75545350172,FALSE,"Summer"
"Queens",2010,"Ozone (O3)","ppb",34.07,33977,6137,9949,26179,3348,3951,12054,17998,5859,252,7337,1638,1250,5478,40114,1177.39947167596,FALSE,"Summer"
