"Name","Measure","Measure.Info","Geo.Type.Name","Geo.Place.Name","Time.Period","Data.Value","season_abb","Year","above_NAAQS_standard"
"Ozone (O3)","Mean","ppb","UHF42","Greenpoint","Summer 2013",29.77,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenpoint","Summer 2014",30.47,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2009",23.08,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2010",30.94,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2011",29.54,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2012",30.66,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2013",28.04,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2014",29.32,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2009",24.33,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2010",32.27,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2011",31.43,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2012",32.12,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2013",29.66,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2014",30.33,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East New York","Summer 2009",26.28,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East New York","Summer 2010",33.97,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East New York","Summer 2011",33.5,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East New York","Summer 2012",33.97,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East New York","Summer 2013",31.51,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East New York","Summer 2014",31.97,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Sunset Park","Summer 2009",24.63,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Sunset Park","Summer 2010",32.71,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Sunset Park","Summer 2011",31.5,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Sunset Park","Summer 2012",32.29,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Sunset Park","Summer 2013",29.67,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Sunset Park","Summer 2014",30.6,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Borough Park","Summer 2009",25.54,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Borough Park","Summer 2010",33.38,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Borough Park","Summer 2011",32.7,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Borough Park","Summer 2012",33.35,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Borough Park","Summer 2013",30.61,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Borough Park","Summer 2014",30.68,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2009",25.47,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2010",33.33,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2011",32.67,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2012",33.38,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2013",30.73,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2014",30.94,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2009",28.97,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2010",36.12,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2011",35.91,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2012",36.6,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2013",33.7,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2014",33.25,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2009",26.86,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2010",34.5,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2011",33.85,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2012",34.28,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2013",31.44,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2014",31.32,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2009",29.64,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2010",36.52,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2011",36.56,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2012",37.08,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2013",33.88,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2014",32.61,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2009",24.76,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2010",32.38,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2011",31.54,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2012",32.28,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2013",29.7,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2014",30.41,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Washington Heights","Summer 2009",21.82,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Washington Heights","Summer 2010",30.54,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Washington Heights","Summer 2011",30.13,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Washington Heights","Summer 2012",32.66,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Washington Heights","Summer 2013",29.34,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Washington Heights","Summer 2014",29.52,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2009",21.52,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2010",29.75,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2011",29.4,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2012",31.71,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2013",28.4,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2014",28.58,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Harlem","Summer 2009",22.84,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Harlem","Summer 2010",30.52,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Harlem","Summer 2011",30.25,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Harlem","Summer 2012",32.25,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Harlem","Summer 2013",28.87,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Harlem","Summer 2014",28.92,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper West Side","Summer 2009",21.31,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper West Side","Summer 2010",28.68,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper West Side","Summer 2011",27.89,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper West Side","Summer 2012",30.17,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper West Side","Summer 2013",26.93,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper West Side","Summer 2014",27.4,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper East Side","Summer 2009",20.87,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper East Side","Summer 2010",28.21,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper East Side","Summer 2011",27.52,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper East Side","Summer 2012",29.24,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper East Side","Summer 2013",26.32,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper East Side","Summer 2014",26.66,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2009",18.19,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2010",25.62,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2011",24.2,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2012",26,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2013",23.53,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2014",24.61,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2009",16.13,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2010",23.9,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2011",22.59,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2012",24.05,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2013",21.93,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2014",22.89,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2009",20.56,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2010",27.87,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2011",26.21,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2012",27.85,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2013",25.22,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2014",26.66,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2009",21.16,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2010",28.38,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2011",26.94,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2012",28.41,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2013",25.73,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2014",26.93,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Lower Manhattan","Summer 2009",18.88,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Lower Manhattan","Summer 2010",26.89,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Lower Manhattan","Summer 2011",25.07,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Lower Manhattan","Summer 2012",26.44,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Lower Manhattan","Summer 2013",24.26,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Lower Manhattan","Summer 2014",25.98,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2009",26.08,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2010",33.01,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2011",32.66,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2012",33.91,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2013",30.62,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2014",30.71,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","West Queens","Summer 2009",25.7,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","West Queens","Summer 2010",33.17,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","West Queens","Summer 2011",33,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","West Queens","Summer 2012",33.58,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","West Queens","Summer 2013",30.68,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","West Queens","Summer 2014",30.87,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2009",26.29,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2010",33.99,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2011",33.92,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2012",34.46,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2013",31.43,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2014",32.01,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2009",26.29,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2010",33.51,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2011",33.03,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2012",33.84,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2013",30.76,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2014",32.26,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2009",25.58,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2010",33.32,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2011",32.97,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2012",33.3,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2013",30.77,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2014",31.33,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fresh Meadows","Summer 2009",25.43,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fresh Meadows","Summer 2010",33.23,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fresh Meadows","Summer 2011",32.93,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fresh Meadows","Summer 2012",33.38,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fresh Meadows","Summer 2013",30.67,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fresh Meadows","Summer 2014",31.8,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southwest Queens","Summer 2009",26.48,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southwest Queens","Summer 2010",34.04,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southwest Queens","Summer 2011",33.63,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southwest Queens","Summer 2012",34.15,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southwest Queens","Summer 2013",31.68,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southwest Queens","Summer 2014",32.51,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Jamaica","Summer 2009",26.14,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Jamaica","Summer 2010",33.52,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Jamaica","Summer 2011",32.95,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Jamaica","Summer 2012",33.78,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Jamaica","Summer 2013",31.12,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Jamaica","Summer 2014",32.63,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southeast Queens","Summer 2009",27.59,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southeast Queens","Summer 2010",34.29,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southeast Queens","Summer 2011",33.59,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southeast Queens","Summer 2012",34.81,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southeast Queens","Summer 2013",31.79,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southeast Queens","Summer 2014",33.6,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Rockaways","Summer 2009",33.59,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Rockaways","Summer 2010",38.98,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Rockaways","Summer 2011",39.03,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Rockaways","Summer 2012",40.3,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Rockaways","Summer 2013",36.84,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Rockaways","Summer 2014",36.25,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Port Richmond","Summer 2009",24.42,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Port Richmond","Summer 2010",32.74,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Port Richmond","Summer 2011",31.02,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Port Richmond","Summer 2012",31.06,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Port Richmond","Summer 2013",28.84,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Port Richmond","Summer 2014",30.23,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Stapleton - St. George","Summer 2009",26.48,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Stapleton - St. George","Summer 2010",34.3,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Stapleton - St. George","Summer 2011",33.17,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Stapleton - St. George","Summer 2012",33.14,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Stapleton - St. George","Summer 2013",30.61,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Stapleton - St. George","Summer 2014",31.14,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Willowbrook","Summer 2009",26.04,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Willowbrook","Summer 2010",34.45,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Willowbrook","Summer 2011",33.13,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Willowbrook","Summer 2012",32.76,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Willowbrook","Summer 2013",30.48,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Willowbrook","Summer 2014",31.13,"S",2014,FALSE
"Ozone (O3)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2009",27.77,"S",2009,FALSE
"Ozone (O3)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2010",36.53,"S",2010,FALSE
"Ozone (O3)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2011",35.93,"S",2011,FALSE
"Ozone (O3)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2012",35.27,"S",2012,FALSE
"Ozone (O3)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2013",32.66,"S",2013,FALSE
"Ozone (O3)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2014",31.96,"S",2014,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2014-15",26.82,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Kingsbridge - Riverdale","Summer 2015",9.63,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Kingsbridge - Riverdale","Winter 2014-15",10.16,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Northeast Bronx","Summer 2015",9.73,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Northeast Bronx","Winter 2014-15",10.14,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Fordham - Bronx Pk","Summer 2015",9.73,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Fordham - Bronx Pk","Winter 2014-15",10.16,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Pelham - Throgs Neck","Summer 2015",9.68,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Pelham - Throgs Neck","Winter 2014-15",9.87,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Crotona -Tremont","Summer 2015",10.33,"S",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Crotona -Tremont","Winter 2014-15",10.65,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","High Bridge - Morrisania","Summer 2015",10.27,"S",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","High Bridge - Morrisania","Winter 2014-15",10.55,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Hunts Point - Mott Haven","Summer 2015",10.35,"S",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Hunts Point - Mott Haven","Winter 2014-15",10.51,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Greenpoint","Summer 2015",11,"S",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Greenpoint","Winter 2014-15",10.85,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Downtown - Heights - Slope","Summer 2015",10.29,"S",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Downtown - Heights - Slope","Winter 2014-15",10.05,"W",2015,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2015",9.49,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2014-15",9.14,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","East New York","Summer 2015",9.52,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","East New York","Winter 2014-15",9.12,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Sunset Park","Summer 2015",9.99,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Sunset Park","Winter 2014-15",9.64,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Borough Park","Summer 2015",9.17,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Borough Park","Winter 2014-15",8.7,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","East Flatbush - Flatbush","Summer 2015",9.29,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","East Flatbush - Flatbush","Winter 2014-15",8.84,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Canarsie - Flatlands","Summer 2015",8.97,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Canarsie - Flatlands","Winter 2014-15",8.39,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Bensonhurst - Bay Ridge","Summer 2015",8.95,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Bensonhurst - Bay Ridge","Winter 2014-15",8.48,"W",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Coney Island - Sheepshead Bay","Summer 2015",8.75,"S",2015,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Coney Island - Sheepshead Bay","Winter 2014-15",8.1,"W",2015,FALSE
